,Date,Chaine,Part_de_marche,Jour,Heure_prgm1,Titre_prgm1,Type_prgm1,Duree_prgm1,Nbre_episodes_prgm1,Age_conseille_prgm1,Heure_prgm2,Titre_prgm2,Type_prgm2,Duree_prgm2,Nbre_episodes_prgm2,Age_conseille_prgm2
14840,19 octobre 2018,TFX,1.2,vendredi,21.00,Pompiers : leur vie en direct,Documentaire,130 mn,4 ,NA,NA,Pompiers : leur vie en direct,Documentaire,NA,4 ,NA
14841,19 octobre 2018,Gulli,1,vendredi,20.55,Le serpent blanc,Telefilm,105 mn,NA,NA,22.40,La table enchantée,Telefilm,65 mn,NA,NA
14842,19 octobre 2018,Cherie 25,0.9,vendredi,20.55,Week-end chez les toquées,Serie TV,230 mn,2 ,NA,00.40,Programmes de nuit,Magazine,320 mn,NA,NA
14843,19 octobre 2018,C Star,0.7,vendredi,21.00,Le Zap,Divertissement,160 mn,NA,NA,23.40,Enquête très spéciale,Magazine,70 mn,4 ,-16 ans
14844,19 octobre 2018,RMC Story,0.4,vendredi,20.55,Rien n'est impossible,Debat,85 mn,NA,NA,22.20,Taken,Serie TV,100 mn,3 ,-10 ans
14845,20 octobre 2018,France 3,23.9,samedi,21.00,Le mort de la plage,Telefilm,90 mn,NA,NA,22.30,Souviens-toi,Telefilm,95 mn,NA,NA
14846,20 octobre 2018,TF1,20,samedi,21.00,Danse avec les stars,Divertissement,140 mn,NA,NA,23.20,"Danse avec les stars, la suite",Divertissement,50 mn,NA,NA
14847,20 octobre 2018,France 2,11,samedi,21.00,N'oubliez pas les paroles !,Jeu,130 mn,NA,NA,23.10,On n'est pas couché,Talk-Show,170 mn,NA,NA
14848,20 octobre 2018,M6,8.6,samedi,21.00,NCIS : Los Angeles,Serie TV,100 mn,5 ,-10 ans,NA,NCIS : Los Angeles,Serie TV,NA,5 ,NA
14849,20 octobre 2018,C8,4.4,samedi,21.00,La télé de Laurent Gerra,Divertissement,120 mn,NA,NA,23.00,"Laurent Gerra intime, de la campagne à la scène",Documentaire,110 mn,NA,NA
14850,20 octobre 2018,France 5,4,samedi,20.50,Échappées belles,Magazine,90 mn,NA,NA,22.25,"Une nuit, Orsay... avec Charles Berling",Documentaire,55 mn,NA,NA
14851,20 octobre 2018,TMC,3,samedi,21.00,Columbo,Serie TV,105 mn,NA,NA,22.45,90' enquêtes,Magazine,180 mn,2 ,NA
14852,20 octobre 2018,Arte,2.50,samedi,20.50,"Un âge de fer, la guerre de Trente Ans",Documentaire,110 mn,3 ,NA,23.30,Les étonnantes vertus de la méditation,Documentaire,50 mn,NA,NA
14853,20 octobre 2018,W9,2.2,samedi,20.50,Les Simpson,Serie TV,60 mn,1 ,NA,01.30,Programmes de nuit,Magazine,270 mn,NA,NA
14854,20 octobre 2018,RMC Decouverte,1.6,samedi,20.50,Montana Wild,Telerealitee,100 mn,2 ,NA,22.30,Prisonniers des glaces,Documentaire,100 mn,2 ,NA
14855,20 octobre 2018,France 4,1.6,samedi,20.55,Challenge européen,Sport,115 mn,NA,NA,22.50,La vie au temps...,Documentaire,180 mn,2 ,NA
14856,20 octobre 2018,TFX,1.6,samedi,20.55,Chroniques criminelles,Magazine,220 mn,3 ,-10 ans,NA,Chroniques criminelles,Magazine,NA,3 ,NA
14857,20 octobre 2018,Gulli,1.3,samedi,20.55,Barbie - Aventure dans les étoiles,Telefilm,95 mn,NA,NA,22.30,Barbie et la magie des dauphins,Telefilm,65 mn,NA,NA
14858,20 octobre 2018,6ter,1.1,samedi,21.00,Rénovation impossible,Telerealitee,90 mn,6 ,NA,NA,Rénovation impossible,Telerealitee,NA,6 ,NA
14859,20 octobre 2018,C Star,1,samedi,21.00,DC : Legends of Tomorrow,Serie TV,100 mn,4 ,NA,NA,DC : Legends of Tomorrow,Serie TV,NA,4 ,NA
14860,20 octobre 2018,Cherie 25,1,samedi,20.55,Mon ancien amant,Telefilm,115 mn,NA,-10 ans,22.50,Un homme si parfait,Telefilm,110 mn,NA,NA
14861,20 octobre 2018,NRJ 12,0.7,samedi,20.55,The Big Bang Theory,Serie TV,50 mn,2 ,NA,NA,The Big Bang Theory,Serie TV,NA,2 ,NA
14862,20 octobre 2018,RMC Story,0.3,samedi,20.55,The Closer : L.A. enquêtes prioritaires,Serie TV,110 mn,3 ,-10 ans,23.45,Poldark,Serie TV,240 mn,2 ,NA
14863,21 octobre 2018,France 2,18.9,dimanche,21.00,Skyfall,Film,145 mn,NA,-10 ans,23.25,007 Spectre,Film,145 mn,NA,-10 ans
14864,21 octobre 2018,France 3,16.0,dimanche,21.00,Les enquêtes de Vera,Serie TV,180 mn,2 ,NA,00.25,Mollenard,Film,105 mn,NA,NA
14865,21 octobre 2018,TF1,14.9,dimanche,21.00,"Moi, moche et méchant 2",Film,115 mn,NA,NA,22.55,Esprits criminels,Serie TV,90 mn,3 ,-12 ans
14866,21 octobre 2018,M6,8.2,dimanche,21.00,Zone interdite,Magazine,125 mn,NA,NA,23.05,Enquête exclusive,Magazine,170 mn,2 ,-12 ans
14867,21 octobre 2018,Arte,4.0,dimanche,20.50,Pour le pire et pour le meilleur,Film,135 mn,NA,NA,23.05,"Gershwin, le classique américain",Documentaire,55 mn,NA,NA
14868,21 octobre 2018,France 5,3.7,dimanche,20.50,Immobilier : Paris flambe-t-il ?,Documentaire,55 mn,NA,NA,22.40,Les derniers jours de Franco,Documentaire,55 mn,NA,NA
14869,21 octobre 2018,TFX,3.4,dimanche,20.55,Le pari,Film,110 mn,NA,NA,22.45,Chroniques criminelles,Magazine,270 mn,2 ,NA
14870,21 octobre 2018,TMC,3.2,dimanche,21.00,Cold Case : affaires classées,Serie TV,110 mn,4 ,-12 ans,NA,Cold Case : affaires classées,Serie TV,NA,4 ,NA
14871,21 octobre 2018,W9,2.9,dimanche,21.00,Les yeux jaunes des crocodiles,Film,140 mn,NA,NA,23.20,Relooking extrême : spécial obésité,Telerealitee,100 mn,2 ,NA
14872,21 octobre 2018,6ter,2.3,dimanche,21.00,Monstres Academy,Film,115 mn,NA,NA,22.55,Les rois de la réno,Telerealitee,50 mn,7 ,NA
14873,21 octobre 2018,France 4,1.8,dimanche,21.05,Les rois du bêtisier,Divertissement,130 mn,NA,NA,23.15,Montreux Comedy Festival,Spectacle,95 mn,NA,NA
14874,21 octobre 2018,C8,1.7,dimanche,21.00,Lucifer,Serie TV,100 mn,3 ,-10 ans,23.30,Enquête sous haute tension,Magazine,90 mn,NA,-10 ans
14875,21 octobre 2018,Cherie 25,1.6,dimanche,20.55,Une femme d'honneur,Serie TV,220 mn,2 ,NA,00.40,Programmes de nuit,Magazine,330 mn,NA,NA
14876,21 octobre 2018,C Star,1.2,dimanche,21.00,Chicago Justice,Serie TV,110 mn,3 ,-10 ans,23.40,Les vierges se déchaînent,Telefilm,95 mn,NA,-16 ans
14877,21 octobre 2018,RMC Story,1.2,dimanche,20.55,Mr. Holmes,Film,104 mn,NA,NA,22.40,The Raid,Film,105 mn,NA,-16 ans
14878,21 octobre 2018,RMC Decouverte,0.9,dimanche,20.50,"14-18, au-delà de la guerre",Documentaire,120 mn,2 ,NA,22.50,Forts de Verdun,Documentaire,60 mn,NA,NA
14879,21 octobre 2018,Gulli,0.9,dimanche,20.55,"Oggy et les cafards, le film",Film,95 mn,NA,NA,22.30,Oggy et les cafards,Dessin-anime,20 mn,3 ,NA
14880,21 octobre 2018,NRJ 12,0.7,dimanche,20.55,S.O.S. ma famille a besoin d'aide,Magazine,190 mn,3 ,-10 ans,NA,S.O.S. ma famille a besoin d'aide,Magazine,NA,3 ,NA
14881,22 octobre 2018,TF1,17.4,lundi,21.00,"Joséphine, ange gardien",Serie TV,120 mn,2 ,NA,22.55,"New York, unité spéciale",Serie TV,100 mn,3 ,-10 ans
14882,22 octobre 2018,M6,17.1,lundi,21.00,L'amour est dans le pré,Telerealitee,130 mn,2 ,NA,23.05,Mon admirateur secret,Divertissement,55 mn,NA,NA
14883,22 octobre 2018,France 2,9.6,lundi,21.00,"Take Two, enquêtes en duo",Serie TV,90 mn,2 ,NA,22.40,Stupéfiant !,Magazine,85 mn,NA,NA
14884,22 octobre 2018,France 3,9.0,lundi,21.00,Le monde de Jamy,Magazine,125 mn,NA,NA,23.05,"Marceline, une femme, un siècle",Documentaire,60 mn,NA,NA
14885,22 octobre 2018,Arte,6.0,lundi,20.55,Les voleurs,Film,110 mn,NA,NA,22.45,"Seconds, l'opération diabolique",Film,105 mn,NA,NA
14886,22 octobre 2018,W9,5.8,lundi,21.00,Divergente 2 : l'insurrection,Film,130 mn,NA,-10 ans,23.10,Divergente,Film,145 mn,NA,-10 ans
14887,22 octobre 2018,TMC,4.7,lundi,21.00,Ant-Man,Film,125 mn,NA,NA,23.05,Taxi 4,Film,110 mn,NA,NA
14888,22 octobre 2018,France 5,2.6,lundi,20.55,Boulevard du crépuscule,Film,105 mn,NA,NA,22.40,C dans l'air,Magazine,65 mn,NA,NA
14889,22 octobre 2018,C Star,2.6,lundi,21.00,"Johnny English, le retour",Film,110 mn,NA,NA,22.50,Johnny English,Film,90 mn,NA,NA
14890,22 octobre 2018,C8,2.4,lundi,21.00,Toy Story,Film,105 mn,NA,NA,22.45,"Percy Jackson, le voleur de foudre",Film,125 mn,NA,-10 ans
14891,22 octobre 2018,NRJ 12,2.1,lundi,20.55,Crimes,Magazine,115 mn,NA,-10 ans,22.50,Crimes dans le Pas-de-Calais,Magazine,110 mn,NA,-10 ans
14892,22 octobre 2018,RMC Decouverte,1.9,lundi,20.50,Wheeler Dealers France,Documentaire,100 mn,4 ,NA,NA,Wheeler Dealers France,Documentaire,NA,4 ,NA
14893,22 octobre 2018,TFX,1.9,lundi,21.00,Appels d'urgence,Magazine,130 mn,4 ,-10 ans,NA,Appels d'urgence,Magazine,NA,4 ,NA
14894,22 octobre 2018,Gulli,1.8,lundi,20.55,Alvin et les Chipmunks : à fond la caisse,Film,100 mn,NA,NA,22.50,Oggy et les cafards,Dessin-anime,20 mn,2 ,NA
14895,22 octobre 2018,Cherie 25,1.6,lundi,20.55,Le pianiste,Film,130 mn,NA,-10 ans,23.05,Chaos,Film,175 mn,NA,-10 ans
14896,22 octobre 2018,France 4,1.2,lundi,20.55,Fort Boyard,Jeu,125 mn,NA,NA,23.00,Il était une fois,Divertissement,90 mn,NA,NA
14897,22 octobre 2018,RMC Story,1.0,lundi,20.55,Révélations,Magazine,210 mn,2 ,NA,NA,Révélations,Magazine,NA,2 ,NA
14898,22 octobre 2018,6ter,0.6,lundi,21.00,Kirikou et la sorcière,Film,80 mn,NA,NA,22.20,Kirikou et les bêtes sauvages,Film,80 mn,NA,NA
14899,23 octobre 2018,France 3,28.3,mardi,21.00,Capitaine Marleau,Serie TV,100 mn,NA,NA,23.20,Réseau d'enquêtes,Magazine,50 mn,NA,NA
14900,23 octobre 2018,TF1,21.2,mardi,21.00,Good Doctor,Serie TV,110 mn,2 ,-10 ans,22.45,"New York, unité spéciale",Serie TV,100 mn,3 ,-12 ans
14901,23 octobre 2018,France 2,10.1,mardi,21.00,"Johnny Hallyday, vos plus beaux souvenirs",Divertissement,150 mn,NA,NA,23.30,"Johnny Hallyday, la France Rock'n Roll",Documentaire,120 mn,NA,NA
14902,23 octobre 2018,M6,8.6,mardi,21.00,Recherche appartement ou maison,Magazine,190 mn,3 ,NA,NA,Recherche appartement ou maison,Magazine,NA,3 ,NA
14903,23 octobre 2018,W9,4.8,mardi,21.00,Belle et Sébastien,Film,115 mn,NA,NA,22.55,M6 Music : 20 ans - Le concert anniversaire,Concert,200 mn,NA,NA
14904,23 octobre 2018,NRJ 12,2.7,mardi,20.55,Le jour où la Terre s'arrêta,Film,120 mn,NA,-10 ans,22.55,Lara Croft : l'évolution d'une icône,Documentaire,75 mn,NA,-10 ans
14905,23 octobre 2018,C8,2.6,mardi,21.00,Issa Doumbia  : «Première consultation»,Spectacle,120 mn,NA,NA,23.00,Issa Doumbia : bienvenue chez moi,Documentaire,95 mn,NA,NA
14906,23 octobre 2018,France 5,2.3,mardi,20.50,Mon pays fabrique des armes,Documentaire,70 mn,NA,NA,22.40,C dans l'air,Magazine,70 mn,NA,NA
14907,23 octobre 2018,Gulli,2.3,mardi,20.55,Arthur et les Minimoys,Film,100 mn,NA,NA,22.50,Oggy et les cafards,Dessin-anime,20 mn,2 ,NA
14908,23 octobre 2018,TMC,2.00,mardi,21.00,90' enquêtes,Magazine,180 mn,3 ,NA,NA,90' enquêtes,Magazine,NA,3 ,NA
14909,23 octobre 2018,Arte,1.6,mardi,20.50,"Vox populi, vox Dei, l'Italie à l'heure des populistes",Documentaire,55 mn,NA,NA,21.45,Les réfugiés de Saint-Jouin,Documentaire,60 mn,NA,NA
14910,23 octobre 2018,RMC Decouverte,1.4,mardi,20.50,Les derniers mystères d'Égypte,Documentaire,120 mn,2 ,NA,22.50,Les derniers secrets de Toutankhamon,Documentaire,50 mn,NA,NA
14911,23 octobre 2018,France 4,1.3,mardi,20.55,Tous à l'Ouest : une aventure de Lucky Luke,Film,85 mn,NA,NA,22.20,Charlie's Angels : les anges se déchaînent,Film,95 mn,NA,NA
14912,23 octobre 2018,TFX,1.2,mardi,21.00,La grande aventure Lego,Film,115 mn,NA,NA,22.55,Chroniques criminelles,Magazine,220 mn,2 ,-10 ans
14913,23 octobre 2018,6ter,1.2,mardi,21.00,Chalet Girl,Film,115 mn,NA,NA,22.55,Rasta Rockett,Film,105 mn,NA,NA
14914,23 octobre 2018,RMC Story,1.1,mardi,20.55,Un soupçon d'innocence,Telefilm,100 mn,NA,NA,22.35,La vie devant soi,Telefilm,105 mn,NA,-10 ans
14915,23 octobre 2018,Cherie 25,0.7,mardi,20.55,Snapped : les femmes tueuses,Magazine,110 mn,5 ,-10 ans,NA,Snapped : les femmes tueuses,Magazine,NA,5 ,NA
14916,23 octobre 2018,C Star,0.6,mardi,21.00,Douanes sous haute surveillance,Documentaire,40 mn,9 ,NA,01.20,Programmes de nuit,Magazine,340 mn,NA,NA
14917,24 octobre 2018,TF1,16.2,mercredi,21.00,Esprits criminels,Serie TV,100 mn,3 ,-12 ans,23.40,Blacklist,Serie TV,110 mn,3 ,-10 ans
14918,24 octobre 2018,M6,14.7,mercredi,21.00,Le meilleur pâtissier,Divertissement,145 mn,NA,NA,23.25,Le meilleur pâtissier : à vos fourneaux !,Divertissement,75 mn,NA,NA
14919,24 octobre 2018,France 2,13.4,mercredi,21.00,Nina,Serie TV,110 mn,6 ,NA,NA,Nina,Serie TV,NA,6 ,NA
14920,24 octobre 2018,France 3,11.7,mercredi,21.00,La carte aux trésors,Jeu,135 mn,NA,NA,23.45,Enquêtes de régions,Magazine,50 mn,NA,NA
14921,24 octobre 2018,Arte,3.7,mercredi,20.55,45 ans,Film,95 mn,NA,NA,23.25,Fever,Film,75 mn,NA,NA
14922,24 octobre 2018,TMC,3.4,mercredi,21.00,Burger Quiz,Jeu,120 mn,3 ,NA,NA,Burger Quiz,Jeu,NA,3 ,NA
14923,24 octobre 2018,W9,3.3,mercredi,21.00,Enquêtes criminelles : le magazine des faits divers,Magazine,240 mn,2 ,-10 ans,01.10,Enquêtes criminelles,Magazine,130 mn,NA,-10 ans
14924,24 octobre 2018,France 4,2.5,mercredi,21.00,Robinson Crusoé,Film,90 mn,NA,NA,22.30,Jack et la mécanique du coeur,Film,90 mn,NA,NA
14925,24 octobre 2018,RMC Decouverte,2.4,mercredi,20.50,"Escape, 21 jours pour disparaître",Documentaire,60 mn,NA,NA,21.50,Retour à l'instinct primaire,Telerealitee,200 mn,2 ,NA
14926,24 octobre 2018,France 5,2.4,mercredi,20.50,La grande librairie,Magazine,90 mn,NA,NA,22.25,C dans l'air,Magazine,65 mn,NA,NA
14927,24 octobre 2018,C Star,2.1,mercredi,21.00,Red Sky,Telefilm,100 mn,NA,-10 ans,22.40,Kickboxer : Vengeance,Telefilm,100 mn,NA,-10 ans
14928,24 octobre 2018,Cherie 25,2.0,mercredi,20.55,Les dames,Serie TV,115 mn,NA,-10 ans,22.50,Assassinée,Telefilm,115 mn,NA,-10 ans
14929,24 octobre 2018,Gulli,1.8,mercredi,20.55,Dr. Dolittle 4,Telefilm,95 mn,NA,NA,22.40,Oggy et les cafards,Dessin-anime,20 mn,2 ,NA
14930,24 octobre 2018,C8,1.7,mercredi,21.00,Strike !,Jeu,180 mn,3 ,NA,00.30,Programmes de nuit,Magazine,375 mn,NA,NA
14931,24 octobre 2018,TFX,1.7,mercredi,21.00,Bêtisiers du net,Divertissement,95 mn,NA,NA,22.35,Le Big bêtisier,Divertissement,250 mn,2 ,NA
14932,24 octobre 2018,6ter,1.3,mercredi,21.00,Rox et Rouky 2,Telefilm,75 mn,NA,NA,22.15,Le bossu de Notre-Dame 2 - Le secret de Quasimodo,Telefilm,75 mn,NA,NA
14933,24 octobre 2018,RMC Story,1.2,mercredi,20.55,Les mystères de Laura,Serie TV,100 mn,3 ,NA,NA,Les mystères de Laura,Serie TV,NA,3 ,NA
14934,24 octobre 2018,NRJ 12,1.2,mercredi,20.55,Le super bêtisier,Divertissement,220 mn,3 ,NA,NA,Le super bêtisier,Divertissement,NA,3 ,NA
14935,25 octobre 2018,TF1,23.2,jeudi,21.00,Munch,Serie TV,120 mn,2 ,NA,23.00,"New York, section criminelle",Serie TV,100 mn,3 ,-10 ans
14936,25 octobre 2018,M6,12.3,jeudi,21.00,Les nouvelles aventures d'Aladin,Film,125 mn,NA,NA,23.05,Kev & Gad : «Tout est possible»,Spectacle,105 mn,NA,NA
14937,25 octobre 2018,France 3,9.7,jeudi,21.00,Heidi,Film,115 mn,NA,NA,23.40,La liste de Varian Fry,Documentaire,50 mn,NA,NA
14938,25 octobre 2018,France 2,9.3,jeudi,21.00,Envoyé spécial,Magazine,115 mn,NA,NA,22.55,Complément d'enquête,Magazine,74 mn,NA,NA
14939,25 octobre 2018,TMC,5.5,jeudi,21.00,La 5e vague,Film,120 mn,NA,NA,23.00,Warcraft : le commencement,Film,145 mn,NA,-10 ans
14940,25 octobre 2018,France 5,3.3,jeudi,20.50,Les maîtres du rail,Documentaire,95 mn,NA,NA,22.25,C dans l'air,Magazine,65 mn,NA,NA
14941,25 octobre 2018,W9,3.1,jeudi,21.00,Esprits criminels : unité sans frontières,Serie TV,90 mn,6 ,-10 ans,NA,Esprits criminels : unité sans frontières,Serie TV,NA,6 ,NA
14942,25 octobre 2018,C8,2.6,jeudi,21.00,Enquête sous haute tension,Magazine,180 mn,2 ,-10 ans,00.30,Programmes de nuit,Magazine,375 mn,NA,NA
14943,25 octobre 2018,Cherie 25,2.5,jeudi,20.55,Suspicion,Film,130 mn,NA,-10 ans,23.05,Effets secondaires,Film,125 mn,NA,-10 ans
14944,25 octobre 2018,RMC Story,2.4,jeudi,20.50,Ligue Europa,Sport,110 mn,NA,NA,23.15,Portraits de criminels,Documentaire,100 mn,3 ,NA
14945,25 octobre 2018,TFX,2.2,jeudi,21.00,Les docs du week-end,Magazine,105 mn,NA,NA,22.45,Les miracles de la chirurgie pour enfants,Documentaire,110 mn,NA,NA
14946,25 octobre 2018,6ter,2.2,jeudi,21.00,La famille Addams,Film,115 mn,NA,NA,22.55,La légende de l'épouvantail,Telefilm,95 mn,NA,-12 ans
14947,25 octobre 2018,Gulli,1.9,jeudi,20.55,Kung Fu Panda,Film,95 mn,NA,NA,22.30,Oggy et les cafards,Dessin-anime,20 mn,2 ,NA
14948,25 octobre 2018,Arte,1.8,jeudi,20.55,The Team,Serie TV,120 mn,3 ,NA,23.50,La colline a des yeux,Film,90 mn,NA,-16 ans
14949,25 octobre 2018,C Star,1.8,jeudi,21.00,Minority Report,Film,155 mn,NA,-10 ans,23.35,Lock Out,Film,75 mn,NA,-12 ans
14950,25 octobre 2018,RMC Decouverte,1.2,jeudi,20.50,Extra machines,Documentaire,110 mn,2 ,NA,22.40,"A400M, l'Airbus militaire de pointe",Documentaire,60 mn,NA,NA
14951,25 octobre 2018,France 4,1.2,jeudi,20.50,Les Boxtrolls,Film,90 mn,NA,NA,22.20,Doctor Who,Serie TV,50 mn,NA,NA
14952,25 octobre 2018,NRJ 12,0.9,jeudi,20.55,Mais qui a tué Pamela Rose ?,Film,115 mn,NA,NA,22.50,Le super bêtisier,Divertissement,230 mn,2 ,NA
14953,26 octobre 2018,TF1,23.2,vendredi,21.00,The Voice Kids,Divertissement,135 mn,NA,NA,23.15,"Vendredi, tout est permis avec Arthur",Divertissement,120 mn,NA,NA
14954,26 octobre 2018,France 2,15.1,vendredi,21.00,On l'appelait Ruby,Telefilm,105 mn,NA,NA,22.45,Les petits meurtres d'Agatha Christie,Serie TV,180 mn,2 ,NA
14955,26 octobre 2018,France 3,13.1,vendredi,21.00,"Jean Ferrat, porteur d'espoir",Documentaire,115 mn,NA,NA,22.55,Le divan de Marc-Olivier Fogiel,Magazine,75 mn,NA,NA
14956,26 octobre 2018,M6,10.9,vendredi,21.00,Bull,Serie TV,90 mn,3 ,NA,23.35,NCIS,Serie TV,90 mn,3 ,-10 ans
14957,26 octobre 2018,W9,3.4,vendredi,21.00,Enquête d'action,Magazine,240 mn,3 ,-10 ans,NA,Enquête d'action,Magazine,NA,3 ,NA
14958,26 octobre 2018,France 5,2.7,vendredi,20.50,La maison France 5,Magazine,90 mn,NA,NA,22.20,"Silence, ça pousse !",Magazine,50 mn,NA,NA
14959,26 octobre 2018,TMC,2.6,vendredi,21.00,Mentalist,Serie TV,100 mn,4 ,-10 ans,NA,Mentalist,Serie TV,NA,4 ,NA
14960,26 octobre 2018,C8,2.4,vendredi,21.00,TPMP refait la semaine !,Divertissement,115 mn,NA,NA,22.55,Balance ton post !,Divertissement,95 mn,NA,NA
14961,26 octobre 2018,Arte,2.1,vendredi,20.55,Tout pour ma fille,Telefilm,90 mn,NA,NA,22.25,Elvis : '68 Comeback,Concert,80 mn,NA,NA
14962,26 octobre 2018,RMC Decouverte,1.9,vendredi,20.50,La Première Guerre mondiale en chiffres,Documentaire,110 mn,3 ,NA,23.40,Paris fait de la résistance,Documentaire,60 mn,NA,NA
14963,26 octobre 2018,NRJ 12,1.9,vendredi,20.55,Julie Lescaut,Serie TV,230 mn,3 ,NA,NA,Julie Lescaut,Serie TV,NA,3 ,NA
14964,26 octobre 2018,RMC Story,1.5,vendredi,20.55,Britannia,Serie TV,100 mn,2 ,-10 ans,23.05,Taken,Serie TV,100 mn,2 ,-10 ans
14965,26 octobre 2018,TFX,1.5,vendredi,21.00,Pompiers : leur vie en direct,Documentaire,130 mn,4 ,NA,NA,Pompiers : leur vie en direct,Documentaire,NA,4 ,NA
14966,26 octobre 2018,France 4,1.4,vendredi,20.55,Scooby-Doo : aventures en Transylvanie,Telefilm,70 mn,NA,NA,22.05,Scooby-Doo : le clash des Sammys,Telefilm,70 mn,NA,NA
14967,26 octobre 2018,C Star,1.4,vendredi,21.00,Le Zap d'Halloween,Divertissement,160 mn,NA,NA,23.40,Enquête très spéciale,Magazine,70 mn,4 ,-16 ans
14968,26 octobre 2018,6ter,1.2,vendredi,21.00,Vous avez un colis,Telerealitee,130 mn,4 ,NA,NA,Vous avez un colis,Telerealitee,NA,4 ,NA
14969,26 octobre 2018,Gulli,1.1,vendredi,20.55,Peau d'âne,Telefilm,75 mn,NA,NA,22.10,Le serpent blanc,Telefilm,95 mn,NA,NA
14970,26 octobre 2018,Cherie 25,0.9,vendredi,20.55,Week-end chez les toquées,Serie TV,230 mn,2 ,NA,00.45,Programmes de nuit,Magazine,315 mn,NA,NA
14971,27 octobre 2018,TF1,19.8,samedi,21.00,Danse avec les stars,Divertissement,140 mn,NA,NA,23.20,"Danse avec les stars, la suite",Divertissement,50 mn,NA,NA
14972,27 octobre 2018,France 3,19,samedi,21.00,Meurtres à Strasbourg,Telefilm,90 mn,NA,NA,22.30,Meurtres à Avignon,Telefilm,85 mn,NA,-10 ans
14973,27 octobre 2018,France 2,13.7,samedi,21.00,Taratata 100 % Live au Zénith,Magazine,160 mn,NA,NA,23.40,On n'est pas couché,Talk-Show,165 mn,NA,NA
14974,27 octobre 2018,M6,9.4,samedi,21.00,Seal Team,Serie TV,100 mn,3 ,-10 ans,23.35,NCIS : Los Angeles,Serie TV,100 mn,2 ,-10 ans
14975,27 octobre 2018,France 5,4.7,samedi,20.50,Échappées belles,Magazine,90 mn,NA,NA,22.25,"Une nuit, le Louvre... avec Lambert Wilson",Documentaire,55 mn,NA,NA
14976,27 octobre 2018,Arte,4.2,samedi,20.50,Le labyrinthe secret de Namoroka,Documentaire,90 mn,NA,NA,22.20,"Les premiers peuples des Amériques, l'histoire de Naia",Documentaire,55 mn,NA,NA
14977,27 octobre 2018,TMC,3,samedi,21.00,Columbo,Serie TV,105 mn,NA,NA,22.45,90' enquêtes,Magazine,140 mn,2 ,NA
14978,27 octobre 2018,C8,2.8,samedi,21.00,Les Inconnus : la totale !,Divertissement,240 mn,NA,NA,NA,Les Inconnus : la totale !,Divertissement,NA,NA,NA
14979,27 octobre 2018,W9,2.6,samedi,20.50,Les Simpson,Serie TV,60 mn,2 ,NA,NA,Les Simpson,Serie TV,NA,2 ,NA
14980,27 octobre 2018,TFX,1.8,samedi,20.55,Chroniques criminelles,Magazine,230 mn,3 ,-10 ans,NA,Chroniques criminelles,Magazine,NA,3 ,NA
14981,27 octobre 2018,France 4,1.7,samedi,21.00,Fort Boyard,Jeu,250 mn,2 ,NA,01.20,Francofolies de La Rochelle,Concert,55 mn,NA,NA
14982,27 octobre 2018,6ter,1.4,samedi,21.00,Rénovation insolite,Telerealitee,50 mn,5 ,NA,23.00,Rénovation impossible,Telerealitee,90 mn,3 ,NA
14983,27 octobre 2018,RMC Decouverte,1.1,samedi,20.50,Montana Wild,Telerealitee,100 mn,4 ,NA,NA,Montana Wild,Telerealitee,NA,4 ,NA
14984,27 octobre 2018,Gulli,1.1,samedi,20.55,Barbie : agents secrets,Telefilm,90 mn,NA,NA,22.25,Barbie - Aventure dans les étoiles,Telefilm,85 mn,NA,NA
14985,27 octobre 2018,Cherie 25,0.8,samedi,20.55,L'ombre d'une rivale,Telefilm,110 mn,NA,-10 ans,22.45,Perdues dans la tourmente,Telefilm,105 mn,NA,-10 ans
14986,27 octobre 2018,C Star,0.8,samedi,21.00,DC : Legends of Tomorrow,Serie TV,90 mn,4 ,NA,NA,DC : Legends of Tomorrow,Serie TV,NA,4 ,NA
14987,27 octobre 2018,RMC Story,0.8,samedi,20.55,The Closer : L.A. Enquêtes prioritaires,Serie TV,110 mn,3 ,-10 ans,23.35,Poldark,Serie TV,120 mn,2 ,NA
14988,27 octobre 2018,NRJ 12,0.6,samedi,20.55,The Big Bang Theory,Serie TV,60 mn,2 ,NA,NA,The Big Bang Theory,Serie TV,NA,2 ,NA
14989,28 octobre 2018,TF1,18.0,dimanche,21.00,Batman v Superman : l'aube de la justice,Film,170 mn,NA,-10 ans,23.50,Batman Begins,Film,150 mn,NA,-10 ans
14990,28 octobre 2018,France 3,16.7,dimanche,21.00,Les enquêtes de Vera,Serie TV,180 mn,2 ,NA,00.25,Le val d'enfer,Film,85 mn,NA,NA
14991,28 octobre 2018,M6,11.1,dimanche,21.00,Capital,Magazine,135 mn,NA,NA,23.15,Enquête exclusive,Magazine,160 mn,2 ,-10 ans
14992,28 octobre 2018,France 2,7.5,dimanche,21.00,Le monde ne suffit pas,Film,135 mn,NA,NA,23.15,Skyfall,Film,140 mn,NA,-10 ans
14993,28 octobre 2018,Arte,5.3,dimanche,20.50,The Town,Film,120 mn,NA,NA,22.50,"Hondo, l'homme du désert",Film,80 mn,NA,NA
14994,28 octobre 2018,France 5,3.9,dimanche,20.50,Pauvres pommes !,Documentaire,50 mn,NA,NA,22.35,14-18 : refuser la guerre,Documentaire,60 mn,NA,NA
